adaptorId, datestamp, temperature, humidity, temperature_corrected, humidity_corrected, temperature_real, humidity_real
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T19:19:36.000+02:00;36.6;30.0;18.6;58.7;19;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T19:24:40.000+02:00;36.7;30.0;18.6;58.7;19;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T19:29:43.000+02:00;36.6;30.0;18.6;58.7;19;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T19:34:47.000+02:00;36.5;30.0;18.6;58.7;19;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T19:39:49.000+02:00;36.5;30.0;18.6;58.7;19;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T19:44:53.000+02:00;36.2;29.0;18.6;58.6;18.9;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T19:55:02.000+02:00;36.7;28.0;18.5;58.1;18.9;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T20:05:08.000+02:00;37.2;29.0;18.5;58.2;19.1;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T20:10:12.000+02:00;37.2;29.0;18.5;58.2;19.2;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T20:15:15.000+02:00;37.2;29.0;18.5;58.2;19.2;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T20:20:19.000+02:00;37.2;29.0;18.5;58.2;19.3;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T20:25:22.000+02:00;37.2;29.0;18.5;58.2;19.3;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T20:30:26.000+02:00;37.2;29.0;18.5;58.2;19.3;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T20:35:29.000+02:00;37.2;29.0;18.5;58.2;19.3;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T20:40:34.000+02:00;37.3;29.0;18.5;58.2;19.3;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T20:45:38.000+02:00;37.3;29.0;18.5;58.2;19.3;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T20:50:41.000+02:00;37.4;29.0;18.5;58.1;19.3;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T21:00:44.000+02:00;37.4;28.0;18.4;57.8;19.3;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T21:10:53.000+02:00;37.2;28.0;18.5;57.9;19.3;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T21:20:56.000+02:00;37.2;28.0;18.5;57.9;19.2;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T21:31:03.000+02:00;36.9;28.0;18.5;58.0;19.1;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T21:36:06.000+02:00;37.0;28.0;18.5;58.0;19.1;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T21:41:10.000+02:00;37.2;28.0;18.5;57.9;19.1;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T21:46:14.000+02:00;37.3;28.0;18.5;57.8;19.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T21:51:17.000+02:00;37.2;28.0;18.5;57.9;19.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T21:56:21.000+02:00;37.3;28.0;18.5;57.8;19.3;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T22:01:24.000+02:00;37.3;28.0;18.5;57.8;19.3;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T22:06:29.000+02:00;37.3;28.0;18.5;57.8;19.3;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T22:11:32.000+02:00;37.3;28.0;18.5;57.8;19.3;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T22:16:36.000+02:00;37.2;28.0;18.5;57.9;19.3;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T22:26:44.000+02:00;37.1;28.0;18.5;57.9;19.2;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T22:36:47.000+02:00;37.1;28.0;18.5;57.9;19.2;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T22:46:52.000+02:00;37.0;28.0;18.5;58.0;19.1;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T22:51:55.000+02:00;37.0;28.0;18.5;58.0;19.1;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T22:56:59.000+02:00;37.0;28.0;18.5;58.0;19.1;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T23:01:58.000+02:00;37.0;28.0;18.5;58.0;19.1;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T23:07:01.000+02:00;37.0;28.0;18.5;58.0;19.1;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T23:12:06.000+02:00;36.9;28.0;18.5;58.0;19.1;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T23:17:10.000+02:00;36.8;28.0;18.5;58.0;19;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T23:22:10.000+02:00;36.8;28.0;18.5;58.0;19;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T23:27:14.000+02:00;36.7;28.0;18.5;58.1;18.9;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T23:32:18.000+02:00;36.6;28.0;18.5;58.1;18.9;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T23:37:22.000+02:00;36.6;28.0;18.5;58.1;18.8;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T23:42:22.000+02:00;36.4;28.0;18.5;58.2;18.8;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-13T23:52:30.000+02:00;36.3;28.0;18.5;58.2;18.6;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T00:02:37.000+02:00;36.2;28.0;18.6;58.3;18.6;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T00:12:44.000+02:00;36.2;28.0;18.6;58.3;18.5;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T00:17:47.000+02:00;36.1;28.0;18.6;58.3;18.5;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T00:22:50.000+02:00;36.0;28.0;18.6;58.3;18.5;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T00:27:54.000+02:00;35.9;28.0;18.6;58.4;18.5;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T00:32:58.000+02:00;36.0;28.0;18.6;58.3;18.6;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T00:38:01.000+02:00;36.1;28.0;18.6;58.3;18.6;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T00:43:05.000+02:00;36.0;28.0;18.6;58.3;18.6;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T00:48:09.000+02:00;36.0;28.0;18.6;58.3;18.6;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T00:53:12.000+02:00;36.0;28.0;18.6;58.3;18.7;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T00:58:15.000+02:00;35.8;28.0;18.6;58.4;18.7;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T01:08:24.000+02:00;35.7;28.0;18.6;58.4;18.6;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T01:18:31.000+02:00;35.6;28.0;18.6;58.5;18.5;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T01:28:38.000+02:00;35.5;28.0;18.6;58.5;18.3;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T01:33:42.000+02:00;35.5;28.0;18.6;58.5;18.3;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T01:38:45.000+02:00;35.4;28.0;18.6;58.5;18.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T01:43:49.000+02:00;35.4;28.0;18.6;58.5;18.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T01:48:52.000+02:00;35.3;28.0;18.6;58.6;18.1;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T01:53:56.000+02:00;35.3;28.0;18.6;58.6;18.1;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T01:59:00.000+02:00;35.2;28.0;18.6;58.6;18;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T02:04:02.000+02:00;35.1;28.0;18.6;58.6;18;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T02:09:06.000+02:00;35.0;28.0;18.6;58.7;18;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T02:14:10.000+02:00;34.8;28.0;18.7;58.8;18;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T02:24:17.000+02:00;34.8;28.0;18.7;58.8;17.9;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T02:34:24.000+02:00;34.8;28.0;18.7;58.8;17.9;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T02:44:32.000+02:00;34.7;28.0;18.7;58.8;17.8;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T02:49:36.000+02:00;34.7;28.0;18.7;58.8;17.8;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T02:54:38.000+02:00;34.7;28.0;18.7;58.8;17.8;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T02:59:42.000+02:00;34.6;28.0;18.7;58.8;17.7;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T03:04:46.000+02:00;34.7;28.0;18.7;58.8;17.7;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T03:09:50.000+02:00;34.7;28.0;18.7;58.8;17.7;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T03:14:52.000+02:00;34.6;28.0;18.7;58.8;17.7;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T03:19:56.000+02:00;34.6;28.0;18.7;58.8;17.7;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T03:25:00.000+02:00;34.5;28.0;18.7;58.9;17.7;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T03:30:03.000+02:00;34.6;28.0;18.7;58.8;17.7;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T03:40:10.000+02:00;34.7;28.0;18.7;58.8;17.6;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T03:50:16.000+02:00;34.6;28.0;18.7;58.8;17.6;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T03:55:21.000+02:00;34.5;28.0;18.7;58.9;17.7;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T04:00:24.000+02:00;34.6;28.0;18.7;58.8;17.6;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T04:05:25.000+02:00;34.5;28.0;18.7;58.9;17.6;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T04:10:28.000+02:00;34.5;28.0;18.7;58.9;17.6;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T04:15:31.000+02:00;34.5;28.0;18.7;58.9;17.6;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T04:20:34.000+02:00;34.5;28.0;18.7;58.9;17.6;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T04:25:39.000+02:00;34.5;28.0;18.7;58.9;17.6;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T04:30:43.000+02:00;34.4;28.0;18.7;58.9;17.6;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T04:35:46.000+02:00;34.5;28.0;18.7;58.9;17.6;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T04:40:49.000+02:00;34.5;28.0;18.7;58.9;17.6;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T04:45:54.000+02:00;34.3;28.0;18.7;58.9;17.6;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T04:55:58.000+02:00;34.4;28.0;18.7;58.9;17.6;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T05:06:04.000+02:00;34.2;28.0;18.7;58.9;17.6;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T05:16:13.000+02:00;34.3;28.0;18.7;58.9;17.5;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T05:21:16.000+02:00;34.4;28.0;18.7;58.9;17.5;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T05:26:20.000+02:00;34.3;28.0;18.7;58.9;17.5;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T05:31:23.000+02:00;34.2;28.0;18.7;58.9;17.5;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T05:36:26.000+02:00;34.4;28.0;18.7;58.9;17.5;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T05:41:29.000+02:00;34.2;28.0;18.7;58.9;17.5;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T05:46:31.000+02:00;34.4;28.0;18.7;58.9;17.5;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T05:51:34.000+02:00;34.3;28.0;18.7;58.9;17.5;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T05:56:38.000+02:00;34.3;28.0;18.7;58.9;17.5;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T06:01:41.000+02:00;34.2;28.0;18.7;58.9;17.4;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T06:11:45.000+02:00;34.3;28.0;18.7;58.9;17.4;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T06:21:51.000+02:00;34.2;27.0;18.7;58.7;17.4;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T06:31:58.000+02:00;34.2;28.0;18.7;58.9;17.4;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T06:37:01.000+02:00;34.3;27.0;18.7;58.7;17.4;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T06:42:05.000+02:00;34.3;27.0;18.7;58.7;17.4;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T06:47:09.000+02:00;34.4;27.0;18.7;58.6;17.4;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T06:52:13.000+02:00;34.4;27.0;18.7;58.6;17.3;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T06:57:17.000+02:00;34.3;27.0;18.7;58.7;17.4;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T07:02:20.000+02:00;34.3;27.0;18.7;58.7;17.3;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T07:07:23.000+02:00;34.5;27.0;18.6;58.6;17.3;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T07:12:26.000+02:00;34.3;27.0;18.7;58.7;17.3;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T07:17:30.000+02:00;34.2;27.0;18.7;58.7;17.3;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T07:27:37.000+02:00;34.5;27.0;18.6;58.6;17.3;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T07:37:44.000+02:00;34.2;27.0;18.7;58.7;17.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T07:47:51.000+02:00;34.3;27.0;18.7;58.7;17.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T07:52:54.000+02:00;34.3;27.0;18.7;58.7;17.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T07:57:57.000+02:00;34.4;27.0;18.7;58.6;17.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T08:03:01.000+02:00;34.3;27.0;18.7;58.7;17.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T08:08:05.000+02:00;34.2;27.0;18.7;58.7;17.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T08:13:08.000+02:00;34.3;27.0;18.7;58.7;17.2;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T08:18:12.000+02:00;34.2;27.0;18.7;58.7;17.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T08:23:15.000+02:00;34.2;27.0;18.7;58.7;17.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T08:28:18.000+02:00;34.2;27.0;18.7;58.7;17.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T08:33:22.000+02:00;34.2;27.0;18.7;58.7;17.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T08:43:29.000+02:00;34.1;27.0;18.7;58.7;17.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T08:53:35.000+02:00;34.3;27.0;18.7;58.7;17.2;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T08:58:38.000+02:00;34.5;28.0;18.7;58.9;17.3;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T09:03:41.000+02:00;34.8;28.0;18.7;58.8;17.4;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T09:08:45.000+02:00;35.0;28.0;18.6;58.7;17.5;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T09:13:48.000+02:00;35.1;28.0;18.6;58.6;17.5;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T09:18:51.000+02:00;35.3;28.0;18.6;58.6;17.6;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T09:23:55.000+02:00;35.5;28.0;18.6;58.5;17.7;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T09:28:59.000+02:00;35.4;28.0;18.6;58.5;17.7;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T09:34:02.000+02:00;35.5;28.0;18.6;58.5;17.7;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T09:39:03.000+02:00;35.6;28.0;18.6;58.5;17.8;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T09:44:07.000+02:00;35.7;28.0;18.6;58.4;17.8;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T09:49:11.000+02:00;35.5;28.0;18.6;58.5;17.9;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T09:59:18.000+02:00;35.8;28.0;18.6;58.4;18;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T10:09:25.000+02:00;35.7;28.0;18.6;58.4;18;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T10:19:31.000+02:00;35.6;28.0;18.6;58.5;18;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T10:24:34.000+02:00;35.6;27.0;18.6;58.2;18;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T10:29:38.000+02:00;35.5;27.0;18.6;58.2;18;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T10:34:42.000+02:00;35.6;27.0;18.6;58.2;18;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T10:39:45.000+02:00;35.6;27.0;18.6;58.2;18;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T10:44:49.000+02:00;35.5;27.0;18.6;58.2;18;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T10:49:52.000+02:00;35.6;27.0;18.6;58.2;18.1;53
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T10:54:55.000+02:00;35.5;27.0;18.6;58.2;18.1;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T10:59:59.000+02:00;35.5;27.0;18.6;58.2;18.1;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T11:05:02.000+02:00;35.4;27.0;18.6;58.3;18.1;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T11:15:09.000+02:00;35.6;27.0;18.6;58.2;18.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T11:25:14.000+02:00;35.9;27.0;18.5;58.1;18.3;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T11:35:23.000+02:00;36.0;27.0;18.5;58.0;18.3;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T11:43:31.000+02:00;35.9;27.0;18.5;58.1;18.3;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T11:48:32.000+02:00;35.9;27.0;18.5;58.1;19.4;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T11:53:35.000+02:00;35.7;27.0;18.5;58.1;19;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T11:58:38.000+02:00;35.7;27.0;18.5;58.1;18.9;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T12:03:41.000+02:00;35.7;27.0;18.5;58.1;18.6;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T12:08:45.000+02:00;35.6;27.0;18.6;58.2;18.5;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T12:13:48.000+02:00;35.6;27.0;18.6;58.2;18.4;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T12:18:53.000+02:00;35.5;27.0;18.6;58.2;18.3;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T12:29:00.000+02:00;35.5;27.0;18.6;58.2;18.1;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T12:39:02.000+02:00;35.7;27.0;18.5;58.1;18.1;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T12:49:10.000+02:00;36.1;27.0;18.5;58.0;18.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T12:54:14.000+02:00;36.2;27.0;18.5;57.9;18.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T12:59:17.000+02:00;36.1;27.0;18.5;58.0;18.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T13:04:20.000+02:00;36.0;27.0;18.5;58.0;18.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T13:09:21.000+02:00;36.0;27.0;18.5;58.0;18.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T13:14:24.000+02:00;36.0;27.0;18.5;58.0;18.1;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T13:19:25.000+02:00;35.9;27.0;18.5;58.1;18.1;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T13:24:30.000+02:00;35.8;27.0;18.5;58.1;18;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T13:29:33.000+02:00;35.8;27.0;18.5;58.1;18;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T13:34:36.000+02:00;35.8;27.0;18.5;58.1;17.9;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T13:39:40.000+02:00;35.9;27.0;18.5;58.1;18;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T13:44:43.000+02:00;36.0;27.0;18.5;58.0;18;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T13:49:45.000+02:00;36.1;27.0;18.5;58.0;18.1;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T13:54:49.000+02:00;36.2;27.0;18.5;57.9;18.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T14:04:56.000+02:00;36.3;26.0;18.4;57.6;18.2;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T14:15:03.000+02:00;36.3;26.0;18.4;57.6;18.2;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T14:20:05.000+02:00;36.2;26.0;18.4;57.6;18.2;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T14:25:09.000+02:00;36.1;26.0;18.5;57.7;18.1;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T14:30:12.000+02:00;37.5;26.0;19.5;61.6;18.1;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T14:35:15.000+02:00;40.0;26.0;19.5;61.4;18;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T14:40:20.000+02:00;42.1;25.0;19.5;61.1;18;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T14:45:23.000+02:00;43.0;25.0;19.5;61.0;18.1;52
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T14:50:27.000+02:00;44.0;24.0;19.5;60.7;18.3;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T14:55:31.000+02:00;44.5;24.0;19.5;60.5;18.4;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T15:00:35.000+02:00;45.1;24.0;19.5;60.3;18.7;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T15:10:42.000+02:00;45.2;24.0;19.5;60.0;18.9;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T15:20:49.000+02:00;45.2;23.0;19.4;59.7;18.9;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T15:30:56.000+02:00;45.1;23.0;19.7;60.3;18.9;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T15:36:00.000+02:00;44.9;23.0;19.4;61.7;18.8;51
ce02dc19-51ad-4207-a471-269f520dd806;2018-01-14T15:41:02.000+02:00;42.8;23.0;19.4;61.7;18.7;50
