StationName;Long;Lat;ModuleName;ModuleType
Jan;12.500523;55.666613;Station;Indoor
Timestamp;"Timezone : Europe/Copenhagen";Temperature;Humidity;CO2;Noise;Pressure
1515510987;"2018/01/09 16:16:27";17.3;59;744;35;1019.3
1515511288;"2018/01/09 16:21:28";17.3;59;747;37;1019.3
1515511589;"2018/01/09 16:26:29";17.3;59;746;35;1019.3
1515511889;"2018/01/09 16:31:29";17.2;59;753;36;1019.2
1515512191;"2018/01/09 16:36:31";17.2;59;743;37;1019.1
1515512492;"2018/01/09 16:41:32";17.2;59;751;35;1019.1
1515512793;"2018/01/09 16:46:33";17.2;60;756;36;1019
1515513094;"2018/01/09 16:51:34";17.2;60;748;35;1018.9
1515513394;"2018/01/09 16:56:34";17.2;60;742;36;1018.9
1515513695;"2018/01/09 17:01:35";17.2;60;726;35;1018.9
1515513996;"2018/01/09 17:06:36";17.2;60;753;35;1018.9
1515514298;"2018/01/09 17:11:38";17.2;60;741;36;1018.8
1515514599;"2018/01/09 17:16:39";17.2;60;735;35;1018.7
1515514900;"2018/01/09 17:21:40";17.2;60;742;36;1018.7
1515515201;"2018/01/09 17:26:41";17.2;60;741;35;1018.7
1515515502;"2018/01/09 17:31:42";17.2;60;738;36;1018.7
1515515802;"2018/01/09 17:36:42";17.2;60;744;36;1018.7
1515516103;"2018/01/09 17:41:43";17.2;60;748;35;1018.6
1515516404;"2018/01/09 17:46:44";17.2;60;745;37;1018.5
1515516704;"2018/01/09 17:51:44";17.2;60;735;37;1018.4
1515517005;"2018/01/09 17:56:45";17.1;60;739;37;1018.4
1515517306;"2018/01/09 18:01:46";17.1;60;727;35;1018.4
1515517607;"2018/01/09 18:06:47";17.1;60;730;36;1018.3
1515517908;"2018/01/09 18:11:48";17.1;60;731;36;1018.3
1515518208;"2018/01/09 18:16:48";17.1;60;726;36;1018.3
1515518509;"2018/01/09 18:21:49";17.1;60;739;38;1018.3
1515518810;"2018/01/09 18:26:50";17.1;60;742;37;1018.2
1515519111;"2018/01/09 18:31:51";17.1;60;761;36;1018.2
1515519411;"2018/01/09 18:36:51";17.1;60;755;35;1018.2
1515519712;"2018/01/09 18:41:52";17.2;60;757;36;1018
1515520013;"2018/01/09 18:46:53";17.2;60;767;36;1017.9
1515520313;"2018/01/09 18:51:53";17.2;61;769;35;1017.8
1515520613;"2018/01/09 18:56:53";17.2;61;776;37;1017.7
1515520915;"2018/01/09 19:01:55";17.2;61;774;37;1017.7
1515521215;"2018/01/09 19:06:55";17.2;61;792;37;1017.7
1515521516;"2018/01/09 19:11:56";17.2;61;786;36;1017.6
1515521817;"2018/01/09 19:16:57";17.2;61;780;36;1017.5
1515522117;"2018/01/09 19:21:57";17.2;61;792;38;1017.3
1515522418;"2018/01/09 19:26:58";17.2;61;789;38;1017.2
1515522719;"2018/01/09 19:31:59";17.2;61;796;36;1017.1
1515523020;"2018/01/09 19:37:00";17.2;61;810;37;1017.1
1515523322;"2018/01/09 19:42:02";17.2;61;802;36;1017
1515523623;"2018/01/09 19:47:03";17.2;61;811;39;1016.9
1515523923;"2018/01/09 19:52:03";17.2;61;815;37;1016.8
1515524224;"2018/01/09 19:57:04";17.2;61;805;37;1016.8
1515524526;"2018/01/09 20:02:06";17.2;61;824;38;1016.8
1515524827;"2018/01/09 20:07:07";17.2;61;828;37;1016.7
1515525127;"2018/01/09 20:12:07";17.2;61;815;37;1016.7
1515525428;"2018/01/09 20:17:08";17.2;61;830;36;1016.5
1515525730;"2018/01/09 20:22:10";17.2;61;836;35;1016.5
1515526030;"2018/01/09 20:27:10";17.2;61;826;36;1016.4
1515526331;"2018/01/09 20:32:11";17.2;61;846;36;1016.4
1515526632;"2018/01/09 20:37:12";17.2;61;829;37;1016.3
1515526932;"2018/01/09 20:42:12";17.2;61;844;36;1016.3
1515527233;"2018/01/09 20:47:13";17.2;61;841;35;1016.3
1515527534;"2018/01/09 20:52:14";17.2;61;860;36;1016.2
1515527834;"2018/01/09 20:57:14";17.2;61;859;36;1016.2
1515528136;"2018/01/09 21:02:16";17.2;61;863;35;1016.1
1515528436;"2018/01/09 21:07:16";17.2;61;869;39;1016.1
1515528737;"2018/01/09 21:12:17";17.3;61;853;37;1016.1
1515529038;"2018/01/09 21:17:18";17.2;61;862;35;1016.1
1515529340;"2018/01/09 21:22:20";17.3;62;883;38;1016.1
1515529641;"2018/01/09 21:27:21";17.3;62;882;35;1015.9
1515529942;"2018/01/09 21:32:22";17.3;61;880;36;1015.8
1515530242;"2018/01/09 21:37:22";17.3;62;872;35;1015.8
1515530544;"2018/01/09 21:42:24";17.3;61;870;35;1015.8
1515530845;"2018/01/09 21:47:25";17.3;62;874;35;1015.8
1515531144;"2018/01/09 21:52:24";17.3;62;872;35;1015.7
1515531445;"2018/01/09 21:57:25";17.3;62;883;35;1015.7
1515531746;"2018/01/09 22:02:26";17.3;62;878;35;1015.7
1515532047;"2018/01/09 22:07:27";17.3;62;882;37;1015.7
1515532349;"2018/01/09 22:12:29";17.3;62;870;36;1015.6
1515532649;"2018/01/09 22:17:29";17.3;62;878;37;1015.6
1515532949;"2018/01/09 22:22:29";17.3;62;876;35;1015.7
1515533250;"2018/01/09 22:27:30";17.3;62;879;35;1015.7
1515533551;"2018/01/09 22:32:31";17.3;62;879;35;1015.7
1515533851;"2018/01/09 22:37:31";17.3;62;882;35;1015.6
1515534152;"2018/01/09 22:42:32";17.3;62;873;37;1015.5
1515534453;"2018/01/09 22:47:33";17.3;62;887;35;1015.5
1515534754;"2018/01/09 22:52:34";17.3;62;888;36;1015.4
1515535055;"2018/01/09 22:57:35";17.3;62;878;35;1015.4
1515535356;"2018/01/09 23:02:36";17.3;62;883;35;1015.3
1515535657;"2018/01/09 23:07:37";17.3;62;882;36;1015.3
1515535958;"2018/01/09 23:12:38";17.3;62;880;35;1015.3
1515536259;"2018/01/09 23:17:39";17.3;62;876;36;1015.2
1515536561;"2018/01/09 23:22:41";17.3;62;871;35;1015.2
1515536861;"2018/01/09 23:27:41";17.3;62;871;35;1015.1
1515537162;"2018/01/09 23:32:42";17.3;62;871;35;1015
1515537463;"2018/01/09 23:37:43";17.3;62;864;35;1015
1515537763;"2018/01/09 23:42:43";17.3;62;872;36;1015
1515538063;"2018/01/09 23:47:43";17.3;62;873;35;1015
1515538364;"2018/01/09 23:52:44";17.3;62;871;36;1014.9
1515538665;"2018/01/09 23:57:45";17.3;62;872;35;1015
1515538965;"2018/01/10 00:02:45";17.3;62;862;35;1015
1515539266;"2018/01/10 00:07:46";17.3;62;875;35;1014.9
1515539567;"2018/01/10 00:12:47";17.3;62;867;35;1015
1515539868;"2018/01/10 00:17:48";17.3;62;865;36;1014.9
1515540169;"2018/01/10 00:22:49";17.3;62;871;35;1014.9
1515540470;"2018/01/10 00:27:50";17.3;62;865;35;1014.9
1515540771;"2018/01/10 00:32:51";17.3;62;872;35;1014.9
