StationName;Long;Lat;ModuleName;ModuleType
Jan;12.500523;55.666613;"Jan module";Outdoor
Timestamp;"Timezone : Europe/Copenhagen";Temperature;Humidity
1515548258;"2018/01/10 02:37:38";17.6;59
1515548566;"2018/01/10 02:42:46";17.6;59
1515548873;"2018/01/10 02:47:53";17.6;59
1515549181;"2018/01/10 02:53:01";17.6;59
1515549488;"2018/01/10 02:58:08";17.6;59
1515549745;"2018/01/10 03:02:25";17.6;59
1515550052;"2018/01/10 03:07:32";17.6;59
1515550360;"2018/01/10 03:12:40";17.6;59
1515550668;"2018/01/10 03:17:48";17.6;59
1515550975;"2018/01/10 03:22:55";17.6;59
1515551283;"2018/01/10 03:28:03";17.6;59
1515551590;"2018/01/10 03:33:10";17.6;59
1515551898;"2018/01/10 03:38:18";17.6;59
1515552154;"2018/01/10 03:42:34";17.6;59
1515552462;"2018/01/10 03:47:42";17.6;59
1515552770;"2018/01/10 03:52:50";17.6;59
1515553077;"2018/01/10 03:57:57";17.6;59
1515553385;"2018/01/10 04:03:05";17.6;59
1515553693;"2018/01/10 04:08:13";17.6;59
1515554000;"2018/01/10 04:13:20";17.6;59
1515554308;"2018/01/10 04:18:28";17.6;59
1515554564;"2018/01/10 04:22:44";17.6;59
1515554872;"2018/01/10 04:27:52";17.6;59
1515555178;"2018/01/10 04:32:58";17.6;59
1515555486;"2018/01/10 04:38:06";17.6;59
1515555795;"2018/01/10 04:43:15";17.6;59
1515556102;"2018/01/10 04:48:22";17.6;59
1515556410;"2018/01/10 04:53:30";17.6;59
1515556666;"2018/01/10 04:57:46";17.6;59
1515556974;"2018/01/10 05:02:54";17.6;59
1515557281;"2018/01/10 05:08:01";17.6;59
1515557589;"2018/01/10 05:13:09";17.6;59
1515557897;"2018/01/10 05:18:17";17.6;59
1515558203;"2018/01/10 05:23:23";17.6;59
1515558511;"2018/01/10 05:28:31";17.6;59
1515558819;"2018/01/10 05:33:39";17.6;59
1515559076;"2018/01/10 05:37:56";17.6;59
