adaptorId; datestamp; temperature; humidity; temperature_corrected; humidity_corrected; temperature_real; humidity_real
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T00:56:49.000+02:00;29.4;21.0;20.7;62.8;13.4;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T01:01:49.000+02:00;29.5;21.0;20.7;62.8;13.4;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T01:06:52.000+02:00;29.5;21.0;20.7;62.8;13.4;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T01:11:52.000+02:00;29.5;21.0;20.7;62.8;13.4;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T01:16:53.000+02:00;29.6;21.0;20.7;62.8;13.4;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T01:21:57.000+02:00;29.5;21.0;20.6;62.7;13.3;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T01:26:58.000+02:00;29.4;21.0;20.6;62.7;13.3;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T01:31:59.000+02:00;29.5;21.0;20.8;63.0;13.3;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T01:36:58.000+02:00;29.4;21.0;20.8;63.0;13.3;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T01:41:58.000+02:00;29.5;21.0;20.7;62.9;13.3;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T01:46:59.000+02:00;29.4;21.0;20.7;62.9;13.3;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T01:52:00.000+02:00;29.4;21.0;20.7;62.9;13.3;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T01:57:01.000+02:00;29.4;21.0;20.7;62.9;13.3;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T02:02:01.000+02:00;29.3;21.0;20.7;62.9;13.2;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T02:07:02.000+02:00;29.3;21.0;20.7;62.8;13.2;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T02:12:02.000+02:00;29.4;21.0;20.7;62.8;13.2;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T02:22:05.000+02:00;29.4;21.0;20.6;62.7;13.2;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T02:32:05.000+02:00;29.3;21.0;20.8;63.0;13.2;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T02:42:06.000+02:00;29.3;21.0;20.8;63.0;13.2;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T02:52:08.000+02:00;29.3;21.0;20.7;62.9;13.1;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T03:02:08.000+02:00;29.4;21.0;20.7;62.8;13.1;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T03:12:10.000+02:00;29.2;21.0;20.6;62.8;13.1;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T03:22:11.000+02:00;29.3;21.0;20.6;62.7;13.1;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T03:27:12.000+02:00;29.4;21.0;20.8;63.0;13.1;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T03:32:12.000+02:00;29.4;21.0;20.8;63.0;13.1;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T03:37:12.000+02:00;29.3;21.0;20.8;63.0;13.1;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T03:42:13.000+02:00;29.2;21.0;20.8;63.0;13.1;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T03:47:14.000+02:00;29.4;21.0;20.8;63.0;13.1;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T03:52:15.000+02:00;29.3;21.0;20.7;62.9;13.1;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T03:57:16.000+02:00;29.3;21.0;20.7;62.9;13.1;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T04:02:16.000+02:00;29.4;21.0;20.7;62.9;13.1;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T04:07:16.000+02:00;29.2;21.0;20.7;62.8;13.1;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T04:12:17.000+02:00;29.2;21.0;20.7;62.8;13.1;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T04:17:17.000+02:00;29.3;21.0;20.6;62.7;13.1;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T04:22:17.000+02:00;29.3;21.0;20.6;62.6;13;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T04:27:18.000+02:00;29.1;21.0;20.8;63.2;13.1;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T04:32:18.000+02:00;29.2;21.0;20.9;63.2;13;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T04:37:19.000+02:00;29.2;21.0;20.8;63.1;13;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T04:42:19.000+02:00;29.2;21.0;20.8;63.1;13;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T04:47:20.000+02:00;29.2;21.0;20.8;63.1;13;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T04:52:20.000+02:00;29.1;21.0;20.7;63.0;13;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T04:57:20.000+02:00;29.1;21.0;20.7;62.9;13;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T05:02:20.000+02:00;29.2;21.0;20.7;62.9;12.9;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T05:07:20.000+02:00;29.1;21.0;20.6;62.8;12.9;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T05:12:21.000+02:00;29.1;21.0;20.6;62.8;12.9;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T05:17:21.000+02:00;29.1;21.0;20.6;62.8;12.9;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T05:22:22.000+02:00;29.1;21.0;20.6;62.7;12.9;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T05:27:23.000+02:00;29.1;21.0;20.9;63.3;12.9;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T05:32:27.000+02:00;29.0;21.0;20.9;63.3;12.9;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T05:37:27.000+02:00;29.1;21.0;20.9;63.2;12.9;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T05:42:27.000+02:00;29.0;21.0;20.9;63.2;12.9;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T05:47:29.000+02:00;29.1;21.0;20.8;63.1;12.9;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T05:57:30.000+02:00;29.0;21.0;20.7;63.0;12.8;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T06:07:31.000+02:00;28.9;21.0;20.6;62.8;12.8;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T06:17:30.000+02:00;28.9;21.0;20.6;62.7;12.8;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T06:27:32.000+02:00;29.0;21.0;21.0;63.4;12.8;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T06:37:33.000+02:00;28.8;21.0;20.9;63.3;12.8;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T06:47:34.000+02:00;28.7;21.0;20.9;63.3;12.7;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T06:57:33.000+02:00;28.9;21.0;20.7;62.9;12.7;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T07:07:34.000+02:00;28.8;21.0;20.6;62.7;12.7;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T07:17:37.000+02:00;28.8;21.0;20.6;62.7;12.7;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T07:22:37.000+02:00;28.9;21.0;20.4;62.5;12.6;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T07:27:38.000+02:00;28.8;21.0;21.3;64.0;12.6;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T07:32:38.000+02:00;28.8;21.0;21.2;63.7;12.6;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T07:37:39.000+02:00;28.8;21.0;21.2;63.7;12.6;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T07:42:39.000+02:00;28.8;21.0;21.0;63.4;12.6;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T07:47:40.000+02:00;28.8;21.0;21.0;63.4;12.6;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T07:52:44.000+02:00;28.7;21.0;20.8;63.1;12.6;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T07:57:45.000+02:00;28.8;21.0;20.8;63.1;12.6;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T08:02:45.000+02:00;28.8;21.0;20.8;63.1;12.6;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T08:07:45.000+02:00;28.8;21.0;20.6;62.7;12.6;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T08:12:46.000+02:00;28.8;21.0;20.6;62.7;12.6;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T08:17:47.000+02:00;28.7;21.0;20.6;62.7;12.6;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T08:22:47.000+02:00;28.9;21.0;20.7;63.0;12.6;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T08:27:48.000+02:00;28.9;21.0;20.7;63.0;12.6;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T08:32:48.000+02:00;28.7;21.0;20.7;63.0;12.6;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T08:37:49.000+02:00;28.8;21.0;20.7;63.0;12.6;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T08:42:49.000+02:00;28.8;21.0;20.7;63.0;12.5;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T08:47:50.000+02:00;28.8;21.0;20.7;63.0;12.5;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T08:52:54.000+02:00;28.8;21.0;20.7;63.0;12.5;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T08:57:54.000+02:00;28.8;21.0;20.7;63.0;12.6;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T09:02:55.000+02:00;28.7;21.0;20.7;63.0;12.5;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T09:07:56.000+02:00;28.8;21.0;20.7;63.0;12.5;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T09:12:56.000+02:00;28.8;21.0;20.7;63.0;12.5;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T09:22:58.000+02:00;28.8;21.0;20.7;63.0;12.5;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T09:32:58.000+02:00;28.8;21.0;20.7;63.0;12.5;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T09:42:59.000+02:00;28.8;21.0;20.7;63.0;12.4;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T09:52:59.000+02:00;28.7;21.0;20.7;63.0;12.4;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T10:03:01.000+02:00;28.7;21.0;20.7;63.0;12.4;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T10:13:01.000+02:00;28.7;21.0;20.7;63.0;12.4;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T10:23:02.000+02:00;28.8;21.0;20.7;63.0;12.4;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T10:33:04.000+02:00;30.7;21.0;19.5;61.7;12.4;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T10:43:05.000+02:00;40.2;18.0;19.7;61.1;12.4;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T10:48:05.000+02:00;43.6;17.0;19.8;60.8;12.4;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T10:53:05.000+02:00;45.0;17.0;19.8;60.7;12.3;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T10:58:06.000+02:00;46.3;16.0;19.7;59.9;12.4;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T11:03:06.000+02:00;47.0;16.0;19.8;60.0;12.3;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T11:08:07.000+02:00;47.7;15.0;19.9;59.8;12.3;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T11:13:07.000+02:00;47.8;15.0;20.1;60.2;12.3;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T11:18:08.000+02:00;48.0;15.0;20.3;60.7;12.3;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T11:23:08.000+02:00;48.2;15.0;20.4;60.9;12.3;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T11:28:10.000+02:00;48.3;14.0;20.7;61.7;12.3;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T11:33:14.000+02:00;48.4;14.0;20.7;61.8;12.3;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T11:38:14.000+02:00;48.4;14.0;20.9;62.1;12.3;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T11:43:14.000+02:00;48.5;14.0;20.9;62.1;12.3;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T11:48:16.000+02:00;48.4;14.0;21.0;62.4;12.3;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T11:53:16.000+02:00;48.4;14.0;21.0;62.4;12.3;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T11:58:17.000+02:00;48.4;14.0;20.5;61.3;12.3;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T12:03:21.000+02:00;47.1;14.0;20.0;60.9;12.3;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T12:08:20.000+02:00;41.7;14.0;20.0;61.4;12.3;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T12:13:20.000+02:00;38.4;15.0;20.0;61.7;12.2;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T12:18:22.000+02:00;34.8;16.0;20.0;62.0;12.2;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T12:23:22.000+02:00;33.2;16.0;20.0;62.1;12.2;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T12:28:23.000+02:00;31.5;17.0;20.0;62.2;12.2;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T12:33:23.000+02:00;30.7;17.0;20.1;62.2;12.2;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T12:38:25.000+02:00;30.0;18.0;20.1;62.2;12.2;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T12:43:25.000+02:00;29.6;18.0;20.2;62.3;12.2;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T12:48:25.000+02:00;29.1;19.0;20.2;62.3;12.2;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T12:58:26.000+02:00;28.8;19.0;20.5;62.4;12.1;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T13:08:32.000+02:00;28.6;19.0;20.5;62.4;12.1;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T13:18:35.000+02:00;28.6;20.0;20.4;62.4;12.3;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T13:28:37.000+02:00;28.5;20.0;20.4;62.4;12.1;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T13:38:39.000+02:00;28.4;20.0;20.4;62.4;12.1;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T13:43:39.000+02:00;28.3;20.0;20.4;62.4;12.1;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T13:48:39.000+02:00;28.4;20.0;20.4;62.4;12.1;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T13:53:39.000+02:00;28.4;20.0;20.4;62.4;12.1;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T13:58:40.000+02:00;28.3;20.0;20.4;62.4;12.1;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T14:03:41.000+02:00;28.4;20.0;20.4;62.4;12;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T14:08:40.000+02:00;28.3;20.0;20.4;62.4;12;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T14:13:40.000+02:00;28.4;20.0;20.4;62.4;12;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T14:23:42.000+02:00;28.3;20.0;20.4;62.4;12;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T14:28:42.000+02:00;28.3;20.0;20.4;62.4;12;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T14:33:42.000+02:00;28.4;20.0;20.4;62.4;12;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T14:38:42.000+02:00;28.3;20.0;20.4;62.4;12;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T14:43:42.000+02:00;28.3;20.0;20.4;62.4;12;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T14:48:43.000+02:00;28.3;20.0;20.4;62.4;12;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T14:53:43.000+02:00;28.2;20.0;20.4;62.4;12;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T14:58:44.000+02:00;28.2;20.0;20.4;62.4;12;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T15:03:48.000+02:00;28.2;20.0;20.4;62.4;11.9;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T15:08:50.000+02:00;28.2;20.0;20.4;62.4;11.9;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T15:13:54.000+02:00;28.2;20.0;20.4;62.4;11.9;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T15:18:54.000+02:00;28.2;20.0;20.4;62.4;11.9;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T15:23:59.000+02:00;28.1;20.0;20.4;62.5;11.9;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T15:28:59.000+02:00;28.1;20.0;20.4;62.5;11.9;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T15:34:03.000+02:00;28.1;20.0;20.4;62.5;11.9;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T15:44:05.000+02:00;28.0;20.0;20.4;62.5;11.9;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T15:54:09.000+02:00;28.0;20.0;20.4;62.5;11.8;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T16:04:13.000+02:00;27.9;20.0;20.4;62.5;11.8;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T16:14:17.000+02:00;28.0;20.0;20.4;62.5;11.8;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T16:19:19.000+02:00;28.0;21.0;20.3;62.4;11.9;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T16:24:23.000+02:00;28.0;21.0;20.3;62.4;11.8;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T16:29:23.000+02:00;27.9;21.0;20.3;62.4;11.8;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T16:34:23.000+02:00;27.9;21.0;20.3;62.4;11.8;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T16:39:23.000+02:00;28.1;21.0;20.3;62.4;11.8;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T16:44:27.000+02:00;28.0;21.0;20.3;62.4;11.7;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T16:49:29.000+02:00;27.9;21.0;20.3;62.4;11.8;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T16:54:29.000+02:00;27.9;21.0;20.3;62.4;11.7;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T16:59:28.000+02:00;27.9;21.0;20.3;62.4;11.7;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T17:04:28.000+02:00;27.9;21.0;20.3;62.4;11.7;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T17:09:29.000+02:00;27.8;21.0;20.3;62.4;11.7;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T17:14:29.000+02:00;27.9;21.0;20.3;62.4;11.7;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T17:19:30.000+02:00;27.9;21.0;20.3;62.4;11.7;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T17:24:30.000+02:00;27.9;21.0;20.3;62.4;11.7;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T17:29:30.000+02:00;27.7;21.0;20.3;62.5;11.7;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T17:34:34.000+02:00;27.9;21.0;20.3;62.4;11.7;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T17:44:40.000+02:00;27.8;21.0;20.3;62.4;11.6;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T17:49:39.000+02:00;27.8;21.0;20.3;62.4;11.7;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T17:59:39.000+02:00;27.8;21.0;20.3;62.4;11.6;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T18:09:40.000+02:00;27.7;21.0;20.3;62.5;11.6;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T18:19:44.000+02:00;27.8;21.0;20.3;62.4;11.6;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T18:29:48.000+02:00;27.7;21.0;20.3;62.5;11.6;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T18:38:53.000+02:00;27.3;21.0;20.3;62.5;11.8;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T18:43:53.000+02:00;27.2;21.0;20.3;62.6;11.7;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T18:48:53.000+02:00;27.5;21.0;20.3;62.5;11.8;53
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T18:53:57.000+02:00;27.7;21.0;20.3;62.5;12;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T18:58:58.000+02:00;27.7;21.0;20.3;62.5;12.3;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T19:03:59.000+02:00;27.8;21.0;20.3;62.4;12.6;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T19:08:58.000+02:00;28.0;21.0;20.3;62.4;12.8;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T19:13:59.000+02:00;28.1;21.0;20.3;62.4;13;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T19:18:59.000+02:00;28.3;21.0;19.6;62.7;13.2;52
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T19:24:01.000+02:00;28.4;21.0;19.6;62.6;13.3;51
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T19:29:01.000+02:00;28.6;21.0;19.7;62.6;13.5;51
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T19:34:03.000+02:00;28.5;21.0;19.7;62.6;13.6;51
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T19:39:04.000+02:00;28.7;21.0;19.8;62.5;13.7;51
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T19:44:04.000+02:00;28.7;21.0;19.8;62.5;13.8;51
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T19:49:06.000+02:00;28.9;21.0;19.9;62.4;13.9;51
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T19:54:10.000+02:00;29.0;21.0;19.9;62.4;14;51
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T19:59:10.000+02:00;28.9;21.0;20.0;62.3;14.1;50
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T20:04:10.000+02:00;29.2;21.0;20.1;62.2;14.1;50
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T20:09:10.000+02:00;29.0;21.0;20.2;62.2;14.2;50
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T20:14:12.000+02:00;29.2;21.0;20.2;62.2;14.3;50
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T20:19:13.000+02:00;29.3;21.0;20.3;62.2;14.3;50
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T20:24:13.000+02:00;29.4;21.0;20.3;62.1;14.4;50
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T20:29:13.000+02:00;29.5;21.0;20.3;62.1;14.5;50
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T20:39:14.000+02:00;29.6;21.0;20.3;62.1;14.6;50
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T20:49:15.000+02:00;29.6;21.0;20.3;62.1;14.7;50
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T20:59:17.000+02:00;29.8;21.0;20.3;62.1;14.8;50
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T21:09:18.000+02:00;29.9;21.0;20.3;62.0;14.9;50
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T21:19:20.000+02:00;30.1;21.0;20.3;62.0;14.9;50
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T21:29:21.000+02:00;30.0;21.0;20.3;62.0;15;50
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T21:39:23.000+02:00;30.2;21.0;20.3;62.0;15.1;50
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T21:44:24.000+02:00;30.2;21.0;20.3;62.0;15.1;49
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T21:49:25.000+02:00;30.2;21.0;20.3;62.0;15.2;50
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T21:54:26.000+02:00;30.3;21.0;20.3;61.9;15.2;49
05beac6c-1c2f-4802-94a9-30e6300c6e15;2018-01-12T21:59:26.000+02:00;30.4;21.0;20.3;61.9;15.3;49
