0.165;0.23;0.118;0.36
0.16700001;0.23;0.075;0.4
0.16600001;0.22;0.042;0.43
0.16600001;0.22;0.029000001;0.45
0.165;0.22;0.015;0.47
0.16700001;0.22;0.0069999998;0.48
0.168;0.23;0.001;0.5
0.16700001;0.23;0.001;0.5
0.16600001;0.23;-0.002;0.51
0.165;0.23;-0.004;0.52
0.165;0.23;-0.004;0.52
0.16700001;0.23;-0.006;0.53
0.16600001;0.23;-0.006;0.54
0.165;0.23;-0.006;0.54
0.16600001;0.23;-0.0069999998;0.55
0.16700001;0.23;-0.0069999998;0.55
0.16700001;0.23;-0.0069999998;0.55
0.16600001;0.23;-0.008;0.56
0.16399999;0.23;-0.008;0.57
0.165;0.23;-0.008;0.57
0.16700001;0.23;-0.008;0.57
0.165;0.23;-0.009;0.58
0.16299999;0.23;-0.009;0.58
0.16399999;0.23;-0.009;0.58
0.165;0.23;-0.009;0.59
0.16700001;0.23;-0.008;0.59
0.16600001;0.23;-0.008;0.59
0.16700001;0.23;-0.008;0.59
0.165;0.23;-0.008;0.59
0.16700001;0.23;-0.008;0.59
0.16299999;0.23;-0.008;0.61
0.165;0.23;-0.008;0.6
0.16299999;0.23;-0.008;0.6
0.16399999;0.24;-0.009;0.6
0.16399999;0.24;-0.01;0.61
0.16299999;0.24;-0.01;0.61
0.165;0.24;-0.01;0.61
0.16399999;0.24;-0.011;0.62
0.162;0.24;-0.011;0.62
0.16600001;0.24;-0.011;0.62
0.16399999;0.24;-0.011;0.62
0.165;0.24;-0.011;0.62
0.165;0.24;-0.011;0.63
0.16700001;0.24;-0.011;0.63
0.16600001;0.24;-0.01;0.63
0.165;0.24;-0.01;0.63
0.16600001;0.24;-0.01;0.63
0.162;0.24;-0.009;0.64
0.16299999;0.25;-0.008;0.64
0.16299999;0.25;-0.009;0.65
0.16600001;0.25;-0.008;0.65
0.165;0.25;-0.008;0.65
0.16600001;0.25;-0.008;0.65
0.16399999;0.25;-0.008;0.66
0.165;0.25;-0.008;0.65
0.165;0.25;-0.008;0.65
0.16600001;0.25;-0.008;0.65
0.16600001;0.25;-0.008;0.66
0.165;0.25;-0.008;0.66
0.16600001;0.25;-0.008;0.66
0.16399999;0.25;-0.008;0.66
0.16600001;0.25;-0.008;0.66
0.16399999;0.25;-0.009;0.67
0.16299999;0.25;-0.009;0.67
0.16299999;0.25;-0.009;0.68
0.162;0.25;-0.01;0.67
0.16299999;0.25;-0.01;0.68
