0.311;0.16;0.148;0.5
0.313;0.16;0.152;0.5
0.313;0.16;0.157;0.49
0.314;0.16;0.159;0.49
0.315;0.16;0.16;0.49
0.313;0.16;0.159;0.48
0.313;0.16;0.158;0.48
0.312;0.16;0.157;0.49
0.312;0.16;0.156;0.49
0.311;0.16;0.156;0.49
0.311;0.16;0.155;0.49
0.311;0.16;0.155;0.49
0.312;0.16;0.155;0.49
0.312;0.16;0.156;0.49
0.313;0.16;0.156;0.49
0.313;0.16;0.157;0.49
0.313;0.16;0.157;0.49
0.314;0.16;0.158;0.49
0.314;0.16;0.159;0.49
0.314;0.16;0.159;0.49
0.313;0.16;0.159;0.49
0.314;0.16;0.158;0.49
0.314;0.16;0.158;0.49
0.313;0.16;0.158;0.49
0.313;0.16;0.157;0.49
0.313;0.16;0.157;0.49
0.313;0.16;0.157;0.49
0.313;0.16;0.157;0.49
0.314;0.16;0.157;0.49
0.313;0.16;0.157;0.49
0.314;0.16;0.157;0.49
0.315;0.16;0.158;0.49
0.314;0.16;0.159;0.49
0.315;0.16;0.159;0.49
0.315;0.16;0.159;0.49
0.318;0.16;0.159;0.49
0.32;0.16;0.16;0.49
0.319;0.16;0.16;0.49
0.319;0.16;0.16;0.49
0.317;0.16;0.16;0.49
0.317;0.16;0.16;0.49
0.317;0.16;0.16;0.49
0.316;0.16;0.16;0.49
0.317;0.16;0.16;0.49
0.316;0.16;0.16;0.49
0.316;0.16;0.159;0.49
0.315;0.16;0.16;0.49
0.316;0.16;0.159;0.49
0.315;0.16;0.159;0.49
0.314;0.16;0.159;0.49
0.316;0.16;0.159;0.49
0.317;0.16;0.16;0.49
0.317;0.16;0.16;0.49
0.318;0.16;0.161;0.49
0.317;0.16;0.16;0.49
0.317;0.16;0.16;0.49
0.316;0.16;0.16;0.49
0.317;0.16;0.16;0.49
0.317;0.16;0.159;0.49
0.316;0.16;0.16;0.49
0.316;0.16;0.16;0.49
0.316;0.16;0.16;0.49
0.316;0.16;0.16;0.49
0.317;0.16;0.16;0.49
0.316;0.16;0.16;0.49
0.316;0.16;0.16;0.49
0.316;0.16;0.16;0.49
0.317;0.16;0.159;0.49
0.316;0.16;0.16;0.49
0.317;0.16;0.16;0.49
0.317;0.16;0.16;0.49
0.317;0.16;0.16;0.49
0.317;0.16;0.16;0.49
0.317;0.16;0.16;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.32099998;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.319;0.16;0.161;0.49
0.319;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.319;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.319;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.319;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.317;0.16;0.161;0.49
0.318;0.16;0.161;0.49
0.318;0.16;0.161;0.49
