b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T19:28:54.000+02:00;Attic-new1;16.5;24.0;3.5;75.6;-1.0;61.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T19:34:53.000+02:00;Attic-new1;16.4;24.0;3.5;75.9;-1.1;62.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T19:32:53.000+02:00;Attic-new1;16.2;24.0;3.4;76.4;-1.1;62.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T19:38:53.000+02:00;Attic-new1;16.6;24.0;3.5;75.3;-1.1;62.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T19:44:53.000+02:00;Attic-new1;16.4;24.0;3.5;75.9;-1.1;62.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T19:48:52.000+02:00;Attic-new1;16.5;24.0;3.5;75.6;-1.1;62.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T19:54:52.000+02:00;Attic-new1;16.5;24.0;3.5;75.6;-1.1;63.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T19:58:52.000+02:00;Attic-new1;16.7;24.0;3.6;75.1;-1.1;63.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T20:04:51.000+02:00;Attic-new1;16.6;24.0;3.5;75.3;-1.0;63.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T20:08:51.000+02:00;Attic-new1;16.5;24.0;3.5;75.6;-1.0;63.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T20:14:50.000+02:00;Attic-new1;16.6;24.0;3.5;75.3;-1.0;63.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T20:18:50.000+02:00;Attic-new1;16.2;24.0;3.4;76.4;-0.9;64.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T20:24:50.000+02:00;Attic-new1;16.3;25.0;3.3;78.9;-0.8;64.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T20:30:49.000+02:00;Attic-new1;16.3;25.0;3.3;78.9;-0.9;65.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T20:34:49.000+02:00;Attic-new1;16.6;25.0;3.4;78.1;-0.8;65.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T20:40:49.000+02:00;Attic-new1;16.5;25.0;3.3;78.4;-0.8;65.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T20:38:49.000+02:00;Attic-new1;16.6;25.0;3.4;78.1;-0.8;65.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T20:44:48.000+02:00;Attic-new1;16.4;25.0;3.3;78.6;-0.8;66.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T20:50:48.000+02:00;Attic-new1;16.5;25.0;3.3;78.4;-0.8;65.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T20:48:48.000+02:00;Attic-new1;16.5;25.0;3.3;78.4;-0.8;65.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T20:54:48.000+02:00;Attic-new1;16.6;25.0;3.4;78.1;-0.8;65.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T21:00:47.000+02:00;Attic-new1;16.6;25.0;3.4;78.1;-0.8;66.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T20:58:48.000+02:00;Attic-new1;16.5;25.0;3.3;78.4;-0.8;66.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T21:04:47.000+02:00;Attic-new1;16.6;25.0;3.4;78.1;-0.8;66.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T21:10:47.000+02:00;Attic-new1;16.4;25.0;3.3;78.6;-0.8;66.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T21:08:47.000+02:00;Attic-new1;16.6;25.0;3.4;78.1;-0.8;66.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T21:14:46.000+02:00;Attic-new1;16.4;25.0;3.3;78.6;-0.9;67.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T21:20:46.000+02:00;Attic-new1;16.3;25.0;3.3;78.9;-0.9;67.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T21:24:46.000+02:00;Attic-new1;16.3;25.0;3.3;78.9;-0.9;68.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T21:30:45.000+02:00;Attic-new1;16.2;25.0;3.2;79.1;-1.0;67.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T21:34:45.000+02:00;Attic-new1;16.3;25.0;3.3;78.9;-1.0;68.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T21:44:44.000+02:00;Attic-new1;16.4;25.0;3.3;78.6;-1.1;68.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T21:50:44.000+02:00;Attic-new1;16.5;25.0;3.3;78.4;-1.1;68.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T21:54:44.000+02:00;Attic-new1;16.5;25.0;3.3;78.4;-1.1;68.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T22:00:43.000+02:00;Attic-new1;16.3;25.0;3.3;78.9;-1.1;68.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T22:06:43.000+02:00;Attic-new1;16.2;25.0;3.2;79.1;-1.2;68.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T22:04:43.000+02:00;Attic-new1;16.3;25.0;3.3;78.9;-1.2;68.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T22:16:42.000+02:00;Attic-new1;16.1;25.0;3.2;79.4;-1.2;69.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T22:14:42.000+02:00;Attic-new1;16.2;25.0;3.2;79.1;-1.2;69.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T22:20:42.000+02:00;Attic-new1;16.1;25.0;3.2;79.4;-1.3;69.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T22:26:41.000+02:00;Attic-new1;16.3;25.0;3.3;78.9;-1.3;69.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T22:24:42.000+02:00;Attic-new1;16.1;25.0;3.2;79.4;-1.3;69.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T22:30:41.000+02:00;Attic-new1;16.2;25.0;3.2;79.1;-1.3;69.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T22:36:41.000+02:00;Attic-new1;16.1;26.0;3.0;81.9;-1.3;69.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T22:34:41.000+02:00;Attic-new1;16.1;25.0;3.2;79.4;-1.3;69.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T22:40:40.000+02:00;Attic-new1;16.2;25.0;3.2;79.1;-1.4;69.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T22:46:40.000+02:00;Attic-new1;15.9;26.0;2.9;82.4;-1.4;69.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T22:44:40.000+02:00;Attic-new1;16.1;26.0;3.0;81.9;-1.4;69.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T22:50:40.000+02:00;Attic-new1;16.1;26.0;3.0;81.9;-1.4;70.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T22:56:39.000+02:00;Attic-new1;16.0;26.0;3.0;82.1;-1.4;70.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T23:00:39.000+02:00;Attic-new1;16.1;26.0;3.0;81.9;-1.4;70.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T23:06:39.000+02:00;Attic-new1;16.0;26.0;3.0;82.1;-1.4;70.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T23:10:40.000+02:00;Attic-new1;15.9;26.0;2.9;82.4;-1.4;70.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T23:16:38.000+02:00;Attic-new1;15.8;26.0;2.9;82.6;-1.4;70.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T23:20:38.000+02:00;Attic-new1;15.9;26.0;2.9;82.4;-1.5;70.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T23:26:37.000+02:00;Attic-new1;15.9;26.0;2.9;82.4;-1.5;71.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T23:30:37.000+02:00;Attic-new1;15.8;26.0;2.9;82.6;-1.5;71.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T23:36:37.000+02:00;Attic-new1;15.7;26.0;2.9;82.9;-1.5;71.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T23:42:36.000+02:00;Attic-new1;15.8;26.0;2.9;82.6;-1.5;71.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T23:40:37.000+02:00;Attic-new1;15.8;26.0;2.9;82.6;-1.5;71.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T23:46:36.000+02:00;Attic-new1;15.9;26.0;2.9;82.4;-1.5;71.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T23:52:36.000+02:00;Attic-new1;15.9;26.0;2.9;82.4;-1.5;72.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T23:50:36.000+02:00;Attic-new1;16.0;26.0;3.0;82.1;-1.5;72.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-07T23:56:35.000+02:00;Attic-new1;15.8;26.0;2.9;82.6;-1.5;72.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T00:02:35.000+02:00;Attic-new1;15.6;26.0;2.8;83.1;-1.5;72.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T00:00:35.000+02:00;Attic-new1;15.6;26.0;2.8;83.1;-1.5;72.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T00:06:35.000+02:00;Attic-new1;15.8;26.0;2.9;82.6;-1.5;72.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T00:12:34.000+02:00;Attic-new1;15.7;26.0;2.9;82.9;-1.6;72.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T00:16:34.000+02:00;Attic-new1;15.7;26.0;2.9;82.9;-1.6;72.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T00:22:34.000+02:00;Attic-new1;15.6;26.0;2.8;83.1;-1.6;73.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T00:26:33.000+02:00;Attic-new1;15.7;26.0;2.9;82.9;-1.6;72.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T00:32:33.000+02:00;Attic-new1;15.7;26.0;2.9;82.9;-1.6;73.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T00:36:33.000+02:00;Attic-new1;15.8;26.0;2.9;82.6;-1.6;73.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T00:42:34.000+02:00;Attic-new1;15.6;26.0;2.8;83.1;-1.7;73.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T00:46:32.000+02:00;Attic-new1;15.7;26.0;2.9;82.9;-1.7;73.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T00:52:32.000+02:00;Attic-new1;15.6;26.0;2.8;83.1;-1.8;74.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T00:56:31.000+02:00;Attic-new1;15.7;26.0;2.9;82.9;-1.8;74.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T01:02:31.000+02:00;Attic-new1;15.6;26.0;2.8;83.1;-1.8;74.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T01:08:31.000+02:00;Attic-new1;15.7;26.0;2.9;82.9;-1.8;73.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T01:06:31.000+02:00;Attic-new1;15.7;26.0;2.9;82.9;-1.8;73.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T01:12:30.000+02:00;Attic-new1;15.5;26.0;2.8;83.3;-1.8;74.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T01:18:30.000+02:00;Attic-new1;15.5;26.0;2.8;83.3;-1.8;74.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T01:16:30.000+02:00;Attic-new1;15.6;26.0;2.8;83.1;-1.8;74.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T01:22:30.000+02:00;Attic-new1;15.5;26.0;2.8;83.3;-1.9;74.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T01:28:29.000+02:00;Attic-new1;15.5;26.0;2.8;83.3;-1.9;74.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T01:26:29.000+02:00;Attic-new1;15.5;26.0;2.8;83.3;-1.9;74.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T01:32:29.000+02:00;Attic-new1;15.5;26.0;2.8;83.3;-2.0;74.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T01:38:29.000+02:00;Attic-new1;15.5;26.0;2.8;83.3;-2.0;74.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T01:36:29.000+02:00;Attic-new1;15.5;26.0;2.8;83.3;-2.0;74.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T01:42:28.000+02:00;Attic-new1;15.5;26.0;2.8;83.3;-2.1;74.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T01:48:28.000+02:00;Attic-new1;15.6;26.0;2.8;83.1;-2.1;74.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T01:46:28.000+02:00;Attic-new1;15.6;26.0;2.8;83.1;-2.1;74.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T01:52:28.000+02:00;Attic-new1;15.5;26.0;2.8;83.3;-2.2;74.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T01:58:27.000+02:00;Attic-new1;15.5;26.0;2.8;83.3;-2.2;75.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T02:02:27.000+02:00;Attic-new1;15.3;26.0;2.7;83.8;-2.3;74.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T02:08:27.000+02:00;Attic-new1;15.3;26.0;2.7;83.8;-2.3;75.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T02:12:26.000+02:00;Attic-new1;15.2;26.0;2.7;84.0;-2.3;75.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T02:18:26.000+02:00;Attic-new1;15.3;26.0;2.7;83.8;-2.3;75.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T02:22:26.000+02:00;Attic-new1;15.4;26.0;2.8;83.6;-2.4;75.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T02:28:25.000+02:00;Attic-new1;15.2;26.0;2.7;84.0;-2.4;75.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T02:32:25.000+02:00;Attic-new1;15.2;26.0;2.7;84.0;-2.5;76.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T02:38:25.000+02:00;Attic-new1;15.2;27.0;2.6;86.1;-2.5;76.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T02:44:24.000+02:00;Attic-new1;14.8;26.0;2.6;84.9;-2.6;76.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T02:42:24.000+02:00;Attic-new1;15.2;26.0;2.7;84.0;-2.6;76.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T02:48:24.000+02:00;Attic-new1;14.8;27.0;2.4;87.0;-2.5;76.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T02:54:23.000+02:00;Attic-new1;14.9;27.0;2.5;86.8;-2.6;76.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T02:52:24.000+02:00;Attic-new1;15.0;27.0;2.5;86.6;-2.6;76.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T02:58:23.000+02:00;Attic-new1;15.2;27.0;2.6;86.1;-2.5;76.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T03:04:23.000+02:00;Attic-new1;15.2;27.0;2.6;86.1;-2.5;76.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T03:02:23.000+02:00;Attic-new1;15.0;27.0;2.5;86.6;-2.5;76.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T03:08:22.000+02:00;Attic-new1;15.0;27.0;2.5;86.6;-2.5;76.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T03:14:22.000+02:00;Attic-new1;14.8;27.0;2.4;87.0;-2.6;76.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T03:12:22.000+02:00;Attic-new1;15.0;27.0;2.5;86.6;-2.6;76.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T03:18:22.000+02:00;Attic-new1;15.0;27.0;2.5;86.6;-2.6;76.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T03:24:21.000+02:00;Attic-new1;14.7;27.0;2.4;87.2;-2.7;76.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T03:28:21.000+02:00;Attic-new1;14.8;27.0;2.4;87.0;-2.7;77.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T03:34:20.000+02:00;Attic-new1;14.8;26.0;2.6;84.9;-2.7;77.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T03:38:20.000+02:00;Attic-new1;14.8;27.0;2.4;87.0;-2.7;77.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T03:44:20.000+02:00;Attic-new1;14.6;27.0;2.4;87.4;-2.8;77.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T03:48:19.000+02:00;Attic-new1;14.8;27.0;2.4;87.0;-2.9;77.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T03:54:19.000+02:00;Attic-new1;14.8;27.0;2.4;87.0;-3.0;77.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T03:58:18.000+02:00;Attic-new1;14.8;27.0;2.4;87.0;-2.9;78.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T04:04:18.000+02:00;Attic-new1;14.9;27.0;2.5;86.8;-2.8;78.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T04:10:17.000+02:00;Attic-new1;15.1;27.0;2.5;86.3;-2.6;78.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T04:08:18.000+02:00;Attic-new1;15.0;27.0;2.5;86.6;-2.6;78.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T04:14:17.000+02:00;Attic-new1;15.2;27.0;2.6;86.1;-2.6;78.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T04:20:17.000+02:00;Attic-new1;15.2;27.0;2.6;86.1;-2.4;78.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T04:18:17.000+02:00;Attic-new1;15.3;27.0;2.6;85.9;-2.4;78.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T04:24:16.000+02:00;Attic-new1;15.2;27.0;2.6;86.1;-2.3;78.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T04:30:16.000+02:00;Attic-new1;15.4;27.0;2.6;85.7;-2.2;78.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T04:28:16.000+02:00;Attic-new1;15.3;27.0;2.6;85.9;-2.2;78.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T04:34:16.000+02:00;Attic-new1;15.3;27.0;2.6;85.9;-2.2;78.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T04:40:15.000+02:00;Attic-new1;15.5;27.0;2.7;85.5;-2.1;78.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T04:38:15.000+02:00;Attic-new1;15.5;27.0;2.7;85.5;-2.1;78.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T04:44:15.000+02:00;Attic-new1;15.4;27.0;2.6;85.7;-2.0;78.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T04:50:15.000+02:00;Attic-new1;15.3;28.0;2.5;87.9;-2.0;78.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T04:48:15.000+02:00;Attic-new1;15.3;27.0;2.6;85.9;-2.0;78.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T04:54:14.000+02:00;Attic-new1;15.5;28.0;2.5;87.5;-1.9;78.0
b9c53aee-18e9-4587-b3af-7e72e6d73c5c;2018-02-08T05:00:14.000+02:00;Attic-new1;15.4;28.0;2.5;87.7;-1.9;78.0
