0.36400002;0.18;0.214;0.49
0.36400002;0.18;0.214;0.49
0.36400002;0.18;0.214;0.49
0.36200002;0.18;0.214;0.49
0.36400002;0.18;0.214;0.49
0.363;0.18;0.214;0.49
0.36200002;0.18;0.214;0.49
0.363;0.18;0.214;0.49
0.363;0.18;0.214;0.49
0.36200002;0.18;0.214;0.49
0.363;0.18;0.214;0.49
0.36400002;0.18;0.214;0.49
0.36400002;0.18;0.214;0.49
0.36400002;0.18;0.214;0.49
0.363;0.18;0.214;0.49
0.36400002;0.18;0.214;0.49
0.36200002;0.18;0.214;0.49
0.36200002;0.18;0.214;0.49
0.36200002;0.18;0.214;0.49
0.363;0.18;0.214;0.49
0.36099997;0.18;0.214;0.49
0.36200002;0.18;0.214;0.49
0.36200002;0.18;0.214;0.49
0.36200002;0.18;0.214;0.49
0.36099997;0.18;0.214;0.49
0.36200002;0.18;0.214;0.49
0.36099997;0.18;0.214;0.49
0.36099997;0.18;0.214;0.49
0.36;0.18;0.214;0.49
0.36099997;0.18;0.214;0.49
0.36099997;0.18;0.214;0.49
0.36;0.18;0.214;0.49
0.36200002;0.18;0.214;0.49
0.36200002;0.18;0.214;0.49
0.36099997;0.18;0.214;0.49
0.36099997;0.18;0.214;0.49
0.36;0.18;0.214;0.49
0.36099997;0.18;0.214;0.49
0.36099997;0.18;0.214;0.49
0.36099997;0.18;0.214;0.49
0.36099997;0.18;0.214;0.49
0.36099997;0.18;0.214;0.49
0.36;0.18;0.214;0.49
0.36;0.18;0.214;0.49
0.35900003;0.18;0.214;0.49
0.36099997;0.18;0.214;0.49
0.36;0.18;0.214;0.49
0.35900003;0.18;0.214;0.49
0.35900003;0.18;0.214;0.49
0.36;0.18;0.214;0.49
0.36;0.18;0.214;0.49
0.36;0.18;0.214;0.49
0.36;0.18;0.214;0.49
0.35900003;0.18;0.214;0.49
0.35900003;0.18;0.214;0.49
0.35900003;0.18;0.214;0.49
0.35900003;0.18;0.214;0.49
0.35900003;0.18;0.214;0.49
0.36;0.18;0.214;0.49
0.35900003;0.18;0.214;0.49
0.35799998;0.18;0.214;0.49
0.35799998;0.18;0.214;0.49
0.35799998;0.18;0.214;0.49
0.35900003;0.18;0.214;0.49
0.35799998;0.18;0.214;0.49
0.36;0.18;0.214;0.49
0.35799998;0.18;0.214;0.49
0.357;0.18;0.214;0.49
0.35799998;0.18;0.214;0.49
0.35799998;0.18;0.214;0.49
0.35900003;0.18;0.214;0.49
0.36;0.18;0.214;0.49
0.357;0.18;0.214;0.49
0.35799998;0.18;0.214;0.49
0.35799998;0.18;0.214;0.49
0.357;0.18;0.214;0.49
0.357;0.18;0.214;0.49
0.357;0.18;0.214;0.49
0.357;0.18;0.214;0.49
0.357;0.18;0.214;0.49
0.35599998;0.18;0.214;0.49
0.35599998;0.18;0.214;0.49
0.357;0.17;0.214;0.49
0.35799998;0.17;0.214;0.49
0.35599998;0.17;0.214;0.49
0.357;0.17;0.214;0.49
0.35599998;0.17;0.214;0.49
0.35599998;0.17;0.214;0.49
0.35599998;0.17;0.214;0.49
0.35599998;0.17;0.214;0.49
0.35599998;0.17;0.214;0.49
0.357;0.17;0.214;0.49
0.355;0.17;0.214;0.49
0.355;0.17;0.214;0.49
0.355;0.17;0.214;0.49
0.355;0.17;0.214;0.49
0.35599998;0.17;0.214;0.49
0.355;0.17;0.214;0.49
0.355;0.17;0.214;0.49
0.35599998;0.17;0.214;0.49
0.35599998;0.17;0.214;0.49
0.35599998;0.17;0.214;0.49
0.35599998;0.17;0.214;0.49
0.35599998;0.17;0.214;0.49
0.35599998;0.17;0.214;0.49
0.357;0.17;0.214;0.49
0.35599998;0.17;0.214;0.49
0.355;0.17;0.214;0.49
0.355;0.17;0.214;0.49
0.355;0.17;0.214;0.49
0.357;0.17;0.214;0.49
0.35599998;0.17;0.214;0.49
0.35599998;0.17;0.214;0.49
0.357;0.17;0.214;0.49
0.35599998;0.17;0.214;0.49
0.355;0.17;0.214;0.49
0.357;0.17;0.214;0.49
0.35599998;0.17;0.214;0.49
0.35599998;0.17;0.214;0.49
0.357;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.357;0.16;0.214;0.49
0.357;0.16;0.214;0.49
0.35599998;0.16;0.214;0.49
0.357;0.16;0.214;0.49
0.35599998;0.16;0.214;0.49
0.35599998;0.16;0.214;0.49
0.35599998;0.16;0.214;0.49
0.357;0.16;0.214;0.49
0.357;0.16;0.214;0.49
0.357;0.16;0.214;0.49
0.35599998;0.16;0.214;0.49
0.35599998;0.16;0.214;0.49
0.357;0.16;0.214;0.49
0.357;0.16;0.214;0.49
0.357;0.16;0.214;0.49
0.357;0.16;0.214;0.49
0.357;0.16;0.214;0.49
0.357;0.16;0.214;0.49
0.357;0.16;0.214;0.49
0.35799998;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.35799998;0.16;0.214;0.49
0.35799998;0.16;0.214;0.49
0.35799998;0.16;0.214;0.49
0.35799998;0.16;0.214;0.49
0.35799998;0.16;0.214;0.49
0.35799998;0.16;0.214;0.49
0.35799998;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.357;0.16;0.214;0.49
0.357;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.35799998;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.35799998;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.35799998;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.36;0.16;0.214;0.49
0.35799998;0.16;0.214;0.49
0.35799998;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.36;0.16;0.214;0.49
0.36;0.16;0.214;0.49
0.36;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.36;0.16;0.214;0.49
0.36;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.36;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.36;0.16;0.214;0.49
0.36;0.16;0.214;0.49
0.35900003;0.16;0.214;0.49
0.36;0.16;0.214;0.49
0.36;0.16;0.214;0.49
0.36;0.16;0.214;0.49
0.36;0.16;0.214;0.49
0.36;0.16;0.214;0.49
0.36;0.16;0.214;0.49
0.36099997;0.16;0.214;0.49
0.36;0.16;0.214;0.49
0.36099997;0.16;0.214;0.49
0.36099997;0.16;0.214;0.49
0.36099997;0.16;0.214;0.49
0.36099997;0.16;0.214;0.49
0.36099997;0.16;0.214;0.49
0.36099997;0.16;0.214;0.49
0.36200002;0.16;0.214;0.49
0.36099997;0.16;0.214;0.49
0.36;0.16;0.214;0.49
0.36200002;0.16;0.214;0.49
0.36099997;0.16;0.214;0.49
0.36099997;0.16;0.214;0.49
0.36200002;0.16;0.214;0.49
0.36099997;0.16;0.214;0.49
0.36200002;0.16;0.214;0.49
0.36200002;0.16;0.214;0.49
0.36099997;0.16;0.214;0.49
0.36200002;0.16;0.214;0.49
0.36200002;0.16;0.214;0.49
0.36200002;0.16;0.214;0.49
0.363;0.16;0.214;0.49
0.36200002;0.16;0.214;0.49
0.36200002;0.16;0.214;0.49
0.36200002;0.16;0.214;0.49
0.36200002;0.16;0.214;0.49
0.36200002;0.16;0.214;0.49
0.363;0.16;0.214;0.49
0.363;0.16;0.214;0.49
0.363;0.16;0.214;0.49
0.363;0.16;0.214;0.49
0.363;0.16;0.214;0.49
0.363;0.16;0.214;0.49
0.363;0.16;0.214;0.49
0.363;0.16;0.214;0.49
0.363;0.16;0.214;0.49
0.365;0.16;0.214;0.49
0.363;0.16;0.214;0.49
0.363;0.16;0.214;0.49
0.363;0.16;0.214;0.49
0.36400002;0.16;0.214;0.49
0.363;0.16;0.214;0.49
0.363;0.16;0.214;0.49
0.363;0.16;0.214;0.49
0.36200002;0.16;0.214;0.49
0.363;0.16;0.214;0.49
0.36400002;0.16;0.214;0.49
0.36400002;0.16;0.214;0.49
0.36400002;0.16;0.214;0.49
0.36400002;0.16;0.214;0.49
0.36400002;0.16;0.214;0.49
0.363;0.16;0.214;0.49
0.363;0.16;0.214;0.49
0.365;0.16;0.214;0.49
0.365;0.16;0.214;0.49
0.36400002;0.16;0.214;0.49
0.36400002;0.16;0.214;0.49
0.365;0.16;0.214;0.49
0.365;0.15;0.214;0.49
0.36400002;0.15;0.214;0.49
0.365;0.15;0.214;0.49
0.36400002;0.15;0.214;0.49
0.36400002;0.15;0.214;0.49
0.36400002;0.15;0.214;0.49
0.365;0.15;0.214;0.49
0.365;0.15;0.214;0.49
0.36400002;0.15;0.214;0.49
0.365;0.16;0.214;0.49
0.365;0.15;0.214;0.49
0.365;0.15;0.214;0.49
0.366;0.15;0.214;0.49
0.366;0.15;0.214;0.49
0.365;0.16;0.214;0.49
0.365;0.16;0.214;0.49
0.366;0.16;0.214;0.49
0.366;0.15;0.214;0.49
0.365;0.15;0.214;0.49
0.365;0.15;0.214;0.49
0.365;0.15;0.214;0.49
0.365;0.15;0.214;0.49
0.365;0.15;0.214;0.49
0.366;0.15;0.214;0.49
0.36400002;0.15;0.214;0.49
0.365;0.15;0.214;0.49
0.366;0.15;0.214;0.49
0.365;0.15;0.214;0.49
0.366;0.15;0.214;0.49
0.366;0.15;0.214;0.49
0.367;0.15;0.214;0.49
0.367;0.15;0.214;0.49
0.367;0.15;0.214;0.49
0.366;0.15;0.214;0.49
0.366;0.15;0.214;0.49
0.367;0.15;0.214;0.49
0.366;0.15;0.214;0.49
0.366;0.15;0.214;0.49
0.366;0.15;0.214;0.49
0.367;0.15;0.214;0.49
