StationName;Long;Lat;ModuleName;ModuleType
Jan;12.500523;55.666613;"Jan module";Outdoor
Timestamp;"Timezone : Europe/Copenhagen";Temperature;Humidity
1515619485;"2018/01/10 22:24:45";7.3;75
1515619792;"2018/01/10 22:29:52";7.3;75
1515620100;"2018/01/10 22:35:00";7.3;75
1515620408;"2018/01/10 22:40:08";7.3;75
1515620664;"2018/01/10 22:44:24";7.3;75
1515620972;"2018/01/10 22:49:32";7.3;75
1515621279;"2018/01/10 22:54:39";7.3;75
1515621587;"2018/01/10 22:59:47";7.3;75
1515621893;"2018/01/10 23:04:53";7.3;75
1515622201;"2018/01/10 23:10:01";7.3;75
