adaptorId; datestamp; temperature; humidity; temperature_corrected; humidity_corrected; temperature_real; humidity_real
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-11T23:11:13.000+02:00;24.0;29.0;19.5;62.0;6.5;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-11T23:16:19.000+02:00;23.8;29.0;19.5;62.1;6.4;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-11T23:21:27.000+02:00;23.8;30.0;19.5;62.1;6.4;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-11T23:26:34.000+02:00;23.8;30.0;19.5;62.1;6.4;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-11T23:35:58.000+02:00;23.8;30.0;19.5;62.1;6.4;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-11T23:41:06.000+02:00;23.8;30.0;19.5;62.1;6.4;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-11T23:46:14.000+02:00;23.8;30.0;19.5;62.1;6.4;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-11T23:51:21.000+02:00;23.8;30.0;19.5;62.1;6.4;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-11T23:56:30.000+02:00;23.7;30.0;19.5;62.1;6.4;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T00:01:37.000+02:00;23.8;30.0;19.5;62.1;6.4;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T00:05:54.000+02:00;23.7;30.0;19.5;62.1;6.4;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T00:16:08.000+02:00;23.7;30.0;19.5;62.1;6.4;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T00:21:16.000+02:00;23.7;30.0;19.5;62.1;6.4;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T00:26:23.000+02:00;23.7;30.0;19.5;62.1;6.4;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T00:31:31.000+02:00;23.8;30.0;19.5;62.1;6.4;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T00:36:38.000+02:00;23.7;30.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T00:41:46.000+02:00;23.7;30.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T00:46:02.000+02:00;23.7;30.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T00:51:10.000+02:00;23.7;30.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T00:56:17.000+02:00;23.7;30.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T01:01:24.000+02:00;23.6;30.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T01:06:34.000+02:00;23.7;30.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T01:11:42.000+02:00;23.7;30.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T01:21:57.000+02:00;23.7;30.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T01:26:13.000+02:00;23.6;30.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T01:31:21.000+02:00;23.7;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T01:36:27.000+02:00;23.7;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T01:41:35.000+02:00;23.6;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T01:51:50.000+02:00;23.6;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T01:56:58.000+02:00;23.7;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T02:01:14.000+02:00;23.6;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T02:06:22.000+02:00;23.7;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T02:11:29.000+02:00;23.6;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T02:21:46.000+02:00;23.7;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T02:26:52.000+02:00;23.7;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T02:32:00.000+02:00;23.7;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T02:36:16.000+02:00;23.7;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T02:41:24.000+02:00;23.6;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T02:51:40.000+02:00;23.7;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T02:56:47.000+02:00;23.7;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T03:01:54.000+02:00;23.7;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T03:07:02.000+02:00;23.6;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T03:12:10.000+02:00;23.7;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T03:21:33.000+02:00;23.6;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T03:26:41.000+02:00;23.7;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T03:31:49.000+02:00;23.6;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T03:36:56.000+02:00;23.7;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T03:42:04.000+02:00;23.6;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T03:47:12.000+02:00;23.6;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T03:51:28.000+02:00;23.6;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T04:01:43.000+02:00;23.6;31.0;19.5;62.1;6.4;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T04:06:51.000+02:00;23.6;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T04:11:58.000+02:00;23.7;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T04:17:06.000+02:00;23.7;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T04:22:14.000+02:00;23.7;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T04:31:38.000+02:00;23.6;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T04:36:45.000+02:00;23.7;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T04:41:53.000+02:00;23.6;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T04:47:01.000+02:00;23.6;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T04:52:09.000+02:00;23.6;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T04:57:16.000+02:00;23.6;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T05:01:32.000+02:00;23.6;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T05:06:40.000+02:00;23.6;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T05:11:47.000+02:00;23.5;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T05:16:55.000+02:00;23.6;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T05:22:02.000+02:00;23.6;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T05:27:11.000+02:00;23.5;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T05:37:25.000+02:00;23.5;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T05:41:42.000+02:00;23.6;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T05:46:49.000+02:00;23.5;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T05:51:57.000+02:00;23.5;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T05:57:05.000+02:00;23.6;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T06:07:20.000+02:00;23.6;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T06:12:27.000+02:00;23.6;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T06:16:43.000+02:00;23.5;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T06:21:50.000+02:00;23.6;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T06:26:59.000+02:00;23.5;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T06:37:14.000+02:00;23.6;31.0;19.5;62.1;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T06:42:22.000+02:00;23.4;30.0;19.4;62.8;6.3;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T06:47:29.000+02:00;23.3;30.0;19.4;62.8;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T06:51:46.000+02:00;23.3;30.0;19.4;62.7;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T06:56:52.000+02:00;23.3;30.0;19.5;62.7;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T07:07:08.000+02:00;23.4;30.0;19.5;62.6;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T07:17:24.000+02:00;23.5;30.0;19.5;62.5;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T07:22:31.000+02:00;23.4;31.0;19.5;62.4;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T07:26:48.000+02:00;23.5;31.0;19.5;62.4;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T07:31:55.000+02:00;23.4;31.0;19.5;62.3;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T07:37:03.000+02:00;23.5;31.0;19.5;62.2;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T07:47:18.000+02:00;23.2;30.0;19.5;62.1;6.2;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T07:52:26.000+02:00;23.8;30.0;19.5;62.2;6.1;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T07:57:34.000+02:00;26.1;29.0;19.5;62.0;6.1;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T08:02:41.000+02:00;29.0;29.0;19.5;61.9;6.1;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T08:06:58.000+02:00;30.6;28.0;19.5;61.8;6;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T08:17:13.000+02:00;32.7;27.0;19.5;61.6;6.1;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T08:22:20.000+02:00;33.4;26.0;19.5;61.5;6.1;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T08:27:28.000+02:00;33.6;26.0;19.6;61.4;6.1;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T08:32:36.000+02:00;34.0;25.0;19.6;61.3;6.1;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T08:37:43.000+02:00;34.1;25.0;19.6;61.3;6.1;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T08:46:16.000+02:00;34.3;25.0;19.7;61.4;6.1;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T08:52:15.000+02:00;34.5;25.0;19.7;61.5;6.1;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T08:57:22.000+02:00;34.4;24.0;19.7;61.5;6.1;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T09:02:30.000+02:00;34.6;24.0;19.7;61.5;6.1;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T09:07:38.000+02:00;34.6;24.0;19.7;61.5;6.1;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T09:12:45.000+02:00;34.5;24.0;19.7;61.5;6.1;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T09:22:09.000+02:00;34.5;24.0;19.7;61.5;6.1;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T09:27:17.000+02:00;34.6;24.0;19.7;61.5;6.1;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T09:32:24.000+02:00;34.5;24.0;19.7;61.5;6.1;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T09:37:32.000+02:00;34.6;24.0;19.7;61.5;6.1;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T09:42:40.000+02:00;34.6;24.0;19.7;61.5;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T09:52:55.000+02:00;34.6;24.0;19.7;61.5;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T09:57:11.000+02:00;34.5;24.0;19.7;61.5;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T10:02:19.000+02:00;34.6;24.0;19.7;61.5;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T10:07:26.000+02:00;34.6;23.0;19.7;61.6;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T10:12:33.000+02:00;34.6;23.0;19.7;61.6;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T10:22:49.000+02:00;34.7;23.0;19.7;61.6;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T10:27:57.000+02:00;34.7;23.0;19.7;61.6;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T10:32:13.000+02:00;33.8;23.0;19.5;62.3;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T10:37:21.000+02:00;32.0;24.0;19.5;62.3;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T10:42:29.000+02:00;29.1;24.0;19.5;62.4;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T10:51:52.000+02:00;26.3;26.0;19.5;62.4;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T10:57:51.000+02:00;25.3;26.0;19.5;62.4;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T11:02:59.000+02:00;25.0;27.0;19.5;62.4;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T11:08:07.000+02:00;24.5;27.0;19.5;62.3;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T11:12:23.000+02:00;24.3;27.0;19.5;62.3;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T11:22:38.000+02:00;24.0;28.0;19.5;62.2;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T11:27:46.000+02:00;23.8;28.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T11:32:53.000+02:00;23.8;28.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T11:38:00.000+02:00;23.7;28.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T11:43:08.000+02:00;23.7;28.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T11:52:33.000+02:00;23.6;29.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T11:57:40.000+02:00;23.6;29.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T12:02:48.000+02:00;23.3;28.0;19.6;62.1;6.2;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T12:07:55.000+02:00;23.5;29.0;19.5;62.1;6.2;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T12:13:02.000+02:00;23.4;29.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T12:18:11.000+02:00;23.4;29.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T12:32:41.000+02:00;23.5;29.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T12:37:49.000+02:00;23.5;29.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T12:42:57.000+02:00;23.4;29.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T12:48:04.000+02:00;23.4;29.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T12:53:12.000+02:00;23.5;29.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T12:58:19.000+02:00;23.6;29.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T13:07:44.000+02:00;23.5;29.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T13:12:52.000+02:00;23.5;29.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T13:17:59.000+02:00;23.5;29.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T13:23:06.000+02:00;23.5;29.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T13:28:15.000+02:00;23.5;29.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T13:38:30.000+02:00;23.5;30.0;19.5;62.2;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T13:43:38.000+02:00;23.5;30.0;19.5;62.2;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T13:47:54.000+02:00;23.5;30.0;19.5;62.2;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T13:53:02.000+02:00;23.5;30.0;19.5;62.2;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T13:58:09.000+02:00;23.6;30.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T14:08:24.000+02:00;23.6;30.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T14:13:31.000+02:00;23.6;30.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T14:18:40.000+02:00;23.6;30.0;19.5;62.1;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T14:22:56.000+02:00;23.5;30.0;19.5;62.2;6.2;76
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T14:28:04.000+02:00;23.0;29.0;19.5;62.2;6.1;74
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T14:38:18.000+02:00;23.0;29.0;19.5;62.2;6;74
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T14:43:26.000+02:00;23.1;29.0;19.5;62.2;6;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T14:48:33.000+02:00;23.2;29.0;19.5;62.2;6;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T14:53:41.000+02:00;23.2;29.0;19.5;62.2;6;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T14:57:57.000+02:00;23.3;29.0;19.5;62.2;6;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T15:08:13.000+02:00;23.0;29.0;19.5;62.2;5.9;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T15:13:21.000+02:00;23.1;29.0;19.5;62.2;5.9;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T15:18:28.000+02:00;23.2;29.0;19.5;62.2;5.9;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T15:23:35.000+02:00;23.2;29.0;19.5;62.2;5.9;75
90520fdd-88f5-4263-9b94-7a1731f623b3;2018-01-12T15:28:43.000+02:00;23.2;29.0;19.5;62.2;5.9;75
