StationName;Long;Lat;ModuleName;ModuleType
Jan;12.500523;55.666613;"Jan module";Outdoor
Timestamp;"Timezone : Europe/Copenhagen";Temperature;Humidity
1515724001;"2018/01/12 03:26:41";6.4;76
1515724309;"2018/01/12 03:31:49";6.4;76
1515724616;"2018/01/12 03:36:56";6.4;76
1515724924;"2018/01/12 03:42:04";6.4;76
1515725232;"2018/01/12 03:47:12";6.4;76
1515725488;"2018/01/12 03:51:28";6.4;76
1515725796;"2018/01/12 03:56:36";6.4;76
1515726103;"2018/01/12 04:01:43";6.4;76
1515726411;"2018/01/12 04:06:51";6.3;76
1515726718;"2018/01/12 04:11:58";6.3;76
1515727026;"2018/01/12 04:17:06";6.3;76
1515727334;"2018/01/12 04:22:14";6.3;76
1515727590;"2018/01/12 04:26:30";6.3;76
1515727898;"2018/01/12 04:31:38";6.3;76
1515728205;"2018/01/12 04:36:45";6.3;76
1515728513;"2018/01/12 04:41:53";6.3;76
1515728821;"2018/01/12 04:47:01";6.3;76
1515729129;"2018/01/12 04:52:09";6.3;76
1515729436;"2018/01/12 04:57:16";6.3;76
1515729692;"2018/01/12 05:01:32";6.3;76
1515730000;"2018/01/12 05:06:40";6.3;76
1515730307;"2018/01/12 05:11:47";6.3;76
1515730615;"2018/01/12 05:16:55";6.3;76
1515730922;"2018/01/12 05:22:02";6.3;76
1515731231;"2018/01/12 05:27:11";6.3;76
1515731539;"2018/01/12 05:32:19";6.3;76
1515731845;"2018/01/12 05:37:25";6.3;76
1515732102;"2018/01/12 05:41:42";6.3;76
1515732409;"2018/01/12 05:46:49";6.3;76
1515732717;"2018/01/12 05:51:57";6.3;76
1515733025;"2018/01/12 05:57:05";6.3;76
1515733332;"2018/01/12 06:02:12";6.3;76
1515733640;"2018/01/12 06:07:20";6.3;76
1515733947;"2018/01/12 06:12:27";6.3;76
1515734203;"2018/01/12 06:16:43";6.3;76
1515734510;"2018/01/12 06:21:50";6.3;76
1515734819;"2018/01/12 06:26:59";6.3;76
1515735127;"2018/01/12 06:32:07";6.3;76
1515735434;"2018/01/12 06:37:14";6.3;76
1515735742;"2018/01/12 06:42:22";6.3;76
1515736049;"2018/01/12 06:47:29";6.2;76
1515736306;"2018/01/12 06:51:46";6.2;76
1515736612;"2018/01/12 06:56:52";6.2;76
1515736920;"2018/01/12 07:02:00";6.2;76
